ANO;MÊS;DIA;HORA;360MIN;180MIN;CANAL;qtd_ENTs;TMC;TME
2021;1;11;9;Q1;QQ1;PORTAL;5;583,4;50436,4
2021;1;11;12;Q1;QQ2;PORTAL;10;26361,1;49190
2021;1;11;15;Q2;QQ3;PORTAL;5;445;2377,4
2021;1;12;11;Q1;QQ2;PORTAL;7;124,71;26491,57
2021;1;12;17;Q2;QQ4;PORTAL;5;44,8;1201
2021;1;13;10;Q1;QQ1;PORTAL;2;65,5;67198
2021;1;13;13;Q1;QQ2;PORTAL;3;122,67;2140,33
2021;1;13;16;Q2;QQ3;PORTAL;5;147;5538,4
2021;1;14;6;NULL;NULL;PORTAL;9;2324;43811,89
2021;1;14;9;Q1;QQ1;PORTAL;3;1316,33;27789,67
2021;1;14;12;Q1;QQ2;PORTAL;10;136,1;2508,9
2021;1;15;8;Q1;QQ1;PORTAL;1;24;29719
2021;1;15;11;Q1;QQ2;PORTAL;7;105,14;28228,86
2021;1;16;13;Q1;QQ2;PORTAL;1;81;53686
2021;1;18;11;Q1;QQ2;PORTAL;10;36070,7;3241,8
2021;1;20;6;NULL;NULL;PORTAL;1;130;47634
2021;1;20;9;Q1;QQ1;PORTAL;11;26718,18;24047,36
2021;1;21;8;Q1;QQ1;PORTAL;2;180;1348
2021;2;1;18;Q2;QQ4;PORTAL;2;26;21359,5
2021;2;4;15;Q2;QQ3;PORTAL;1;36;177834
2021;2;4;18;Q2;QQ4;PORTAL;14;56193,64;19973,57
2021;2;5;14;Q2;QQ3;PORTAL;1;300;600
2021;2;5;17;Q2;QQ4;PORTAL;13;21178;29006
2021;2;8;11;Q1;QQ2;PORTAL;5;38,8;4896,8
2021;2;8;17;Q2;QQ4;PORTAL;6;59693;11387,67
2021;2;9;10;Q1;QQ1;PORTAL;2;104;121849,5
2021;2;9;16;Q2;QQ3;PORTAL;2;43;13992,5
2021;2;10;9;Q1;QQ1;PORTAL;2;66;1049,5
2021;2;10;12;Q1;QQ2;PORTAL;14;722,14;8434,36
2021;2;10;15;Q2;QQ3;PORTAL;2;147,5;9007
2021;2;11;8;Q1;QQ1;PORTAL;20;5970,2;56274,15
2021;2;11;11;Q1;QQ2;PORTAL;17;5844,82;17089,71
2021;2;11;14;Q2;QQ3;PORTAL;6;107,17;5617,67
2021;2;11;17;Q2;QQ4;PORTAL;4;129,75;10168,25
2021;2;12;10;Q1;QQ1;PORTAL;9;153,67;28872,22
2021;2;12;16;Q2;QQ3;PORTAL;1;439;11
2021;2;13;15;Q2;QQ3;PORTAL;2;206160;83913
2021;2;14;11;Q1;QQ2;PORTAL;4;176,75;326,25
2021;2;14;14;Q2;QQ3;PORTAL;25;227,88;450,72
2021;2;15;7;Q1;QQ1;PORTAL;1;4579;510
2021;2;15;13;Q1;QQ2;PORTAL;2;99,5;1931,5
2021;2;16;9;Q1;QQ1;PORTAL;1;47;4195
2021;2;16;12;Q1;QQ2;PORTAL;10;209;2317,8
2021;2;17;8;Q1;QQ1;PORTAL;7;145,14;28550,29
2021;2;17;11;Q1;QQ2;PORTAL;3;29,33;2248
2021;2;18;10;Q1;QQ1;PORTAL;19;39978,21;30241,16
2021;2;19;9;Q1;QQ1;PORTAL;1;310;45257
2021;3;2;16;Q2;QQ3;PORTAL;4;22,75;1935
2021;3;3;15;Q2;QQ3;PORTAL;1;28;1005
2021;3;4;17;Q2;QQ4;PORTAL;2;163;13710
2021;3;7;14;Q2;QQ3;PORTAL;1;234;251592
2021;3;8;10;Q1;QQ1;PORTAL;5;59489,2;70951
2021;3;9;9;Q1;QQ1;PORTAL;8;4139,38;71740,38
2021;3;9;12;Q1;QQ2;PORTAL;4;162,75;758388,75
2021;3;9;18;Q2;QQ4;PORTAL;11;107046,82;16195,09
2021;3;10;8;Q1;QQ1;PORTAL;2;343,5;535,5
2021;3;10;11;Q1;QQ2;PORTAL;1;300;600
2021;3;10;14;Q2;QQ3;PORTAL;1;2166;9
2021;3;11;7;Q1;QQ1;PORTAL;2;167;40419
2021;3;11;10;Q1;QQ1;PORTAL;1;1554;2195
2021;3;11;13;Q1;QQ2;PORTAL;14;293,5;25323,64
2021;3;11;16;Q2;QQ3;PORTAL;1;772;1287
2021;3;12;9;Q1;QQ1;PORTAL;3;1108,33;38443,67
2021;3;12;12;Q1;QQ2;PORTAL;3;196;4755,33
2021;3;12;15;Q2;QQ3;PORTAL;2;135,5;10018,5
2021;3;13;11;Q1;QQ2;PORTAL;1;300;600
2021;3;14;13;Q1;QQ2;PORTAL;3;53810;119374,67
2021;3;15;9;Q1;QQ1;PORTAL;11;817,64;32139,09
2021;3;15;12;Q1;QQ2;PORTAL;8;165;87,25
2021;3;16;8;Q1;QQ1;PORTAL;3;248;56389,33
2021;3;16;11;Q1;QQ2;PORTAL;6;477,17;551,67
2021;3;18;9;Q1;QQ1;PORTAL;3;588,33;42294,67
2022;8;2;12;Q1;QQ2;PORTAL;10;73551,3;2041,2
2022;8;2;15;Q2;QQ3;PORTAL;13;41149,77;3693,08
2022;8;3;8;Q1;QQ1;PORTAL;3;498;1107
2022;8;3;14;Q2;QQ3;PORTAL;7;51527,43;10241
2022;8;4;10;Q1;QQ1;PORTAL;12;65895,17;7698,25
2022;8;4;13;Q1;QQ2;PORTAL;5;86;925,2
2022;8;5;9;Q1;QQ1;PORTAL;10;62776,2;6828
2022;8;5;12;Q1;QQ2;PORTAL;2;181,5;739
2022;8;6;8;Q1;QQ1;PORTAL;1;300;600
2022;8;6;11;Q1;QQ2;PORTAL;1;254;180346
2022;8;8;9;Q1;QQ1;PORTAL;6;119814,67;499,83
2022;8;9;8;Q1;QQ1;PORTAL;3;285,33;352,33
2022;8;10;7;Q1;QQ1;PORTAL;8;2168,25;12834,5
2022;8;11;6;NULL;NULL;PORTAL;4;43,75;33128
2022;8;22;15;Q2;QQ3;PORTAL;1;300;600
2022;8;22;18;Q2;QQ4;PORTAL;3;184;8842
2022;8;23;14;Q2;QQ3;PORTAL;2;82,5;11940
2022;8;23;17;Q2;QQ4;PORTAL;9;181,22;9827,33
2022;8;24;13;Q1;QQ2;PORTAL;4;89698,75;4230
2022;8;24;16;Q2;QQ3;PORTAL;1;300;600
2022;8;25;12;Q1;QQ2;PORTAL;1;300;600
2022;8;25;18;Q2;QQ4;PORTAL;9;100,78;12360,33
2022;8;26;11;Q1;QQ2;PORTAL;21;97456,29;13811,33
2022;8;29;8;Q1;QQ1;PORTAL;1;75;33259
2022;8;29;11;Q1;QQ2;PORTAL;5;150,4;10587,4
2022;8;29;14;Q2;QQ3;PORTAL;13;285690,31;11610,38
2022;8;30;7;Q1;QQ1;PORTAL;1;36;5
2022;8;30;10;Q1;QQ1;PORTAL;8;87642,63;4409,38
2022;8;30;13;Q1;QQ2;PORTAL;6;506916,33;8472,33
2022;8;30;16;Q2;QQ3;PORTAL;6;104,33;7653,17
2022;8;31;9;Q1;QQ1;PORTAL;13;40506,62;10948,85
2022;8;31;12;Q1;QQ2;PORTAL;9;81180;1684,78
2022;8;31;15;Q2;QQ3;PORTAL;1;48;34
2022;9;1;6;NULL;NULL;PORTAL;11;85,09;49712,27
2022;9;1;12;Q1;QQ2;PORTAL;6;179;39385,83
2022;9;1;15;Q2;QQ3;PORTAL;3;102,33;710
2022;9;2;11;Q1;QQ2;PORTAL;107;294,26;864,48
2022;9;2;14;Q2;QQ3;PORTAL;13;40678,54;7108,77
2022;9;5;11;Q1;QQ2;PORTAL;6;177,33;1689,17
2022;9;6;7;Q1;QQ1;PORTAL;2;28;28020,5
2022;9;6;10;Q1;QQ1;PORTAL;16;72792,56;20072,5
2022;9;8;8;Q1;QQ1;PORTAL;1;107;82
2022;9;21;15;Q2;QQ3;PORTAL;7;11817,71;49421,71
2022;9;21;18;Q2;QQ4;PORTAL;2;55,5;12643
2022;9;22;14;Q2;QQ3;PORTAL;4;127422,5;142666,5
2022;9;23;13;Q1;QQ2;PORTAL;11;402,73;33340,64
2022;9;26;10;Q1;QQ1;PORTAL;128;300;600
2022;9;26;13;Q1;QQ2;PORTAL;2;183,5;8466
2022;9;27;9;Q1;QQ1;PORTAL;1;300;600
2022;9;27;12;Q1;QQ2;PORTAL;6;62286,17;30578,33
2022;9;27;15;Q2;QQ3;PORTAL;14;57497,64;7708,36
2022;9;27;18;Q2;QQ4;PORTAL;2;171;3858
2022;9;28;8;Q1;QQ1;PORTAL;2;35,5;519,5
2022;9;28;11;Q1;QQ2;PORTAL;14;5714,43;6635,86
2022;9;28;14;Q2;QQ3;PORTAL;14;1177,71;5997,21
2022;9;29;7;Q1;QQ1;PORTAL;1;15;43987
2022;9;29;10;Q1;QQ1;PORTAL;21;1065,1;12944,1
2022;9;29;13;Q1;QQ2;PORTAL;3;238,67;3955,33
2022;9;30;9;Q1;QQ1;PORTAL;7;52253,14;3805,71
2022;10;2;10;Q1;QQ1;PORTAL;2;164;129930,5
2022;10;3;9;Q1;QQ1;PORTAL;4;133,25;742,5
2022;10;3;12;Q1;QQ2;PORTAL;7;271,71;1785,43
2022;10;4;8;Q1;QQ1;PORTAL;1;197;581
2022;10;4;11;Q1;QQ2;PORTAL;17;92260,76;57581,76
2022;10;5;10;Q1;QQ1;PORTAL;31;11869,19;5463,61
2022;10;6;9;Q1;QQ1;PORTAL;14;294,07;4401,29
2022;10;7;8;Q1;QQ1;PORTAL;1;77;155785
2022;10;17;18;Q2;QQ4;PORTAL;4;174,25;11541
2022;10;18;17;Q2;QQ4;PORTAL;1;108;29258
2022;10;20;15;Q2;QQ3;PORTAL;11;125,27;7071,45
2022;10;20;18;Q2;QQ4;PORTAL;10;228,3;9440,6
2022;10;21;14;Q2;QQ3;PORTAL;2;237,5;643
2022;10;21;17;Q2;QQ4;PORTAL;1;32;290595
2022;10;24;11;Q1;QQ2;PORTAL;17;22196,29;21961
2022;10;24;14;Q2;QQ3;PORTAL;3;299,33;672
2022;10;24;17;Q2;QQ4;PORTAL;1;66;21097
2022;10;25;10;Q1;QQ1;PORTAL;11;64369,73;3524,18
2022;10;25;13;Q1;QQ2;PORTAL;16;218,75;22339,69
2022;10;26;9;Q1;QQ1;PORTAL;12;29394,67;9532,67
2022;10;26;12;Q1;QQ2;PORTAL;9;31522,89;1432,11
2022;10;26;18;Q2;QQ4;PORTAL;9;234;1552,44
2023;1;3;14;Q2;QQ3;PORTAL;2;7171;1815
2023;1;3;17;Q2;QQ4;PORTAL;6;300;600
2023;1;4;13;Q1;QQ2;PORTAL;22;15994,68;6735,95
2023;1;5;12;Q1;QQ2;PORTAL;1;300;600
2023;1;5;15;Q2;QQ3;PORTAL;6;79,67;2520,67
2023;1;6;8;Q1;QQ1;PORTAL;6;138,5;1281,83
2023;1;6;14;Q2;QQ3;PORTAL;2;175,5;1610,5
2023;1;6;17;Q2;QQ4;PORTAL;1;300;600
2023;1;9;8;Q1;QQ1;PORTAL;5;52,4;1515,4
2023;1;9;11;Q1;QQ2;PORTAL;9;39740;1292,11
2023;1;9;14;Q2;QQ3;PORTAL;6;59589,5;772,5
2023;1;10;10;Q1;QQ1;PORTAL;4;144,25;3446,75
2023;1;10;13;Q1;QQ2;PORTAL;2;175584;3907
2023;1;11;6;NULL;NULL;PORTAL;2;9,5;34234
2023;1;11;9;Q1;QQ1;PORTAL;7;221;3038,71
2023;1;11;12;Q1;QQ2;PORTAL;2;159;783
2023;1;12;8;Q1;QQ1;PORTAL;9;21,33;1256,56
2023;1;12;11;Q1;QQ2;PORTAL;1;17;425
2023;1;13;10;Q1;QQ1;PORTAL;3;120007,33;1124020,67
2023;1;14;9;Q1;QQ1;PORTAL;2;195,5;8608,5
2023;1;16;7;Q1;QQ1;PORTAL;1;300;600
2023;1;25;18;Q2;QQ4;PORTAL;3;10,33;63437,67
2023;1;27;16;Q2;QQ3;PORTAL;1;300;600
2023;1;30;13;Q1;QQ2;PORTAL;5;186,8;1014,4
2023;1;30;16;Q2;QQ3;PORTAL;8;154,63;2448,25
2023;1;31;12;Q1;QQ2;PORTAL;2;320;786,5
2023;1;31;15;Q2;QQ3;PORTAL;3;101,67;2562
2023;1;31;18;Q2;QQ4;PORTAL;4;150,5;697,5
2023;2;1;12;Q1;QQ2;PORTAL;16;90,94;12765,75
2023;2;1;15;Q2;QQ3;PORTAL;7;72,43;2444,57
2023;2;2;11;Q1;QQ2;PORTAL;5;242,8;507,8
2023;2;2;14;Q2;QQ3;PORTAL;11;97700,18;5300,64
2023;2;3;10;Q1;QQ1;PORTAL;18;20762,72;68647
2023;2;3;13;Q1;QQ2;PORTAL;15;47567,87;33825,13
2023;2;3;16;Q2;QQ3;PORTAL;1;300;600
2023;2;6;7;Q1;QQ1;PORTAL;1;13;28813
2023;2;6;10;Q1;QQ1;PORTAL;3;105,33;297,33
2023;2;6;13;Q1;QQ2;PORTAL;4;266,75;595
2023;2;6;16;Q2;QQ3;PORTAL;5;121,4;1938,8
2023;2;7;9;Q1;QQ1;PORTAL;15;134,73;25244,2
2023;2;7;12;Q1;QQ2;PORTAL;5;63;1219,4
2023;2;7;15;Q2;QQ3;PORTAL;3;3131,67;4086
2023;2;8;8;Q1;QQ1;PORTAL;4;39;12266,75
2023;2;8;11;Q1;QQ2;PORTAL;26;183,23;1596,38
2023;2;8;14;Q2;QQ3;PORTAL;2;27,5;51073
2023;2;9;7;Q1;QQ1;PORTAL;1;42;41798
2023;2;9;10;Q1;QQ1;PORTAL;15;228,27;7816,47
2023;2;9;13;Q1;QQ2;PORTAL;11;107;4523,45
2023;2;10;9;Q1;QQ1;PORTAL;4;67,5;1489,75
2023;2;10;12;Q1;QQ2;PORTAL;6;44284,17;2362,33
2023;2;13;9;Q1;QQ1;PORTAL;5;69,8;99350,8
2023;2;24;18;Q2;QQ4;PORTAL;2;151;496
2023;2;26;16;Q2;QQ3;PORTAL;1;42;16498
2023;2;27;15;Q2;QQ3;PORTAL;7;51,71;1340,86
2023;2;27;18;Q2;QQ4;PORTAL;2;151;513,5
2023;2;28;14;Q2;QQ3;PORTAL;5;7980,8;4367,8
2023;2;28;17;Q2;QQ4;PORTAL;2;155,5;6044,5
2023;3;1;11;Q1;QQ2;PORTAL;13;130,31;1646,46
2023;3;1;14;Q2;QQ3;PORTAL;9;173,22;1687,22
2023;3;2;10;Q1;QQ1;PORTAL;11;84,91;5369,36
2023;3;2;13;Q1;QQ2;PORTAL;5;19,4;1301
2023;3;2;16;Q2;QQ3;PORTAL;4;8,25;3830
2023;3;3;9;Q1;QQ1;PORTAL;1;104835;3290
2023;3;3;12;Q1;QQ2;PORTAL;11;165,36;4700
2023;3;3;15;Q2;QQ3;PORTAL;4;22;24046,75
2023;3;3;18;Q2;QQ4;PORTAL;2;15;598,5
2023;3;4;14;Q2;QQ3;PORTAL;2;150,5;178916
2023;3;7;8;Q1;QQ1;PORTAL;6;78,67;12628,67
2023;3;7;14;Q2;QQ3;PORTAL;15;139,2;3058,73
2023;3;8;7;Q1;QQ1;PORTAL;1;8;128
2023;3;8;10;Q1;QQ1;PORTAL;10;35454,9;4238,9
2023;3;8;13;Q1;QQ2;PORTAL;19;60,58;13215,21
2023;3;9;9;Q1;QQ1;PORTAL;14;226,86;2581,64
2023;3;9;12;Q1;QQ2;PORTAL;6;308,33;32846,83
2023;3;10;8;Q1;QQ1;PORTAL;2;348;2556
2023;3;10;11;Q1;QQ2;PORTAL;2;10;6085
2023;3;11;7;Q1;QQ1;PORTAL;1;54;29349
2023;3;13;8;Q1;QQ1;PORTAL;7;137,14;1215,71
2023;3;14;7;Q1;QQ1;PORTAL;1;26;105
2023;3;24;17;Q2;QQ4;PORTAL;1;26;314
2023;3;26;15;Q2;QQ3;PORTAL;1;21;38
2022;1;22;16;Q2;QQ3;PORTAL;1;2445;10
2022;1;24;11;Q1;QQ2;PORTAL;4;91351,75;638,5
2022;1;24;14;Q2;QQ3;PORTAL;1;67384;8
2022;1;24;17;Q2;QQ4;PORTAL;6;80,67;8550
2022;1;25;10;Q1;QQ1;PORTAL;4;89259,75;2669,5
2022;1;26;9;Q1;QQ1;PORTAL;4;20,5;12904,5
2022;1;26;12;Q1;QQ2;PORTAL;7;253,43;784,71
2022;1;27;8;Q1;QQ1;PORTAL;1;85071;6
2022;1;27;11;Q1;QQ2;PORTAL;9;150,44;775,89
2022;1;27;14;Q2;QQ3;PORTAL;4;174,5;19032,25
2022;1;28;10;Q1;QQ1;PORTAL;6;755,5;9538,5
2022;1;28;13;Q1;QQ2;PORTAL;4;205,75;3165,5
2022;2;1;10;Q1;QQ1;PORTAL;8;495,25;12317,25
2022;2;2;6;NULL;NULL;PORTAL;2;251,5;36388
2022;2;2;9;Q1;QQ1;PORTAL;3;128,33;231,67
2022;2;3;8;Q1;QQ1;PORTAL;1;50;968
2022;2;17;17;Q2;QQ4;PORTAL;1;32;410
2022;2;21;13;Q1;QQ2;PORTAL;7;62950;44194,29
2022;2;22;12;Q1;QQ2;PORTAL;10;1317,4;2647,1
2022;2;22;15;Q2;QQ3;PORTAL;9;498,67;1822,78
2022;2;22;18;Q2;QQ4;PORTAL;5;90,8;992
2022;2;23;11;Q1;QQ2;PORTAL;8;585,13;17591,5
2022;2;23;17;Q2;QQ4;PORTAL;10;76,5;7683,9
2022;2;24;10;Q1;QQ1;PORTAL;3;239223,67;3812
2022;2;24;13;Q1;QQ2;PORTAL;15;46273,67;10055,67
2022;2;24;16;Q2;QQ3;PORTAL;3;132,67;1811,67
2022;2;25;9;Q1;QQ1;PORTAL;9;2259,33;28723,44
2022;2;25;12;Q1;QQ2;PORTAL;3;120434,33;2406,67
2022;2;25;15;Q2;QQ3;PORTAL;2;19,5;3643
2022;3;3;7;Q1;QQ1;PORTAL;1;31;1485
2022;3;4;6;NULL;NULL;PORTAL;1;18;43933
2022;3;15;18;Q2;QQ4;PORTAL;10;66,4;6344,1
2022;3;16;17;Q2;QQ4;PORTAL;3;29,67;2745,33
2022;3;18;15;Q2;QQ3;PORTAL;1;115;223
2022;3;21;12;Q1;QQ2;PORTAL;8;43917,63;6160,5
2022;3;21;15;Q2;QQ3;PORTAL;4;346,5;853,75
2022;3;21;18;Q2;QQ4;PORTAL;8;79,13;38624,63
2022;3;22;11;Q1;QQ2;PORTAL;7;24404;21439,57
2022;3;22;17;Q2;QQ4;PORTAL;1;308;9
2022;3;23;10;Q1;QQ1;PORTAL;18;17149,44;14995,11
2022;3;23;13;Q1;QQ2;PORTAL;11;66162;12977,64
2022;3;23;16;Q2;QQ3;PORTAL;2;156,5;4194,5
2022;3;24;9;Q1;QQ1;PORTAL;3;201,33;16988
2022;3;24;15;Q2;QQ3;PORTAL;4;91,75;1518,75
2022;3;25;11;Q1;QQ2;PORTAL;1;1473230;2631
2022;3;25;14;Q2;QQ3;PORTAL;16;61339;5829,88
2022;3;27;12;Q1;QQ2;PORTAL;1;47;7
2022;3;28;11;Q1;QQ2;PORTAL;2;185332,5;896
2022;3;29;10;Q1;QQ1;PORTAL;18;30756,94;7000,17
2022;3;30;6;NULL;NULL;PORTAL;5;126,6;44533,4
2022;3;30;9;Q1;QQ1;PORTAL;5;58295,4;73825
2022;4;18;14;Q2;QQ3;PORTAL;4;164,5;1182
2022;4;18;17;Q2;QQ4;PORTAL;2;384,5;2202,5
2022;4;19;13;Q1;QQ2;PORTAL;8;12058,75;3195,38
2022;4;20;12;Q1;QQ2;PORTAL;9;122203,56;3669,33
2022;4;21;14;Q2;QQ3;PORTAL;1;54;104015
2022;4;23;12;Q1;QQ2;PORTAL;1;65;5
2022;4;23;15;Q2;QQ3;PORTAL;1;20;617
2022;4;25;7;Q1;QQ1;PORTAL;1;27;1761
2022;4;26;9;Q1;QQ1;PORTAL;1;300;600
2022;4;26;12;Q1;QQ2;PORTAL;11;239;8254,64
2022;4;27;11;Q1;QQ2;PORTAL;4;22283;304
2022;4;28;7;Q1;QQ1;PORTAL;1;283;36499
2022;4;28;10;Q1;QQ1;PORTAL;5;460,8;2729,4
2022;4;29;9;Q1;QQ1;PORTAL;4;151,5;4366,5
2022;5;13;18;Q2;QQ4;PORTAL;2;176,5;563
2022;5;16;15;Q2;QQ3;PORTAL;5;171;1318,4
2022;5;17;14;Q2;QQ3;PORTAL;2;180949;1219
2022;5;18;13;Q1;QQ2;PORTAL;4;2016;1218
2022;5;19;12;Q1;QQ2;PORTAL;5;71504,4;3227,6
2022;5;19;15;Q2;QQ3;PORTAL;2;15;1870
2022;5;20;11;Q1;QQ2;PORTAL;6;399,33;1304,67
2022;5;20;14;Q2;QQ3;PORTAL;4;14,75;4022,25
2022;5;20;17;Q2;QQ4;PORTAL;2;67,5;49013
2022;5;21;13;Q1;QQ2;PORTAL;1;141;435036
2022;5;22;12;Q1;QQ2;PORTAL;2;46,5;47193
2022;5;23;8;Q1;QQ1;PORTAL;1;16;2094
2022;5;23;11;Q1;QQ2;PORTAL;13;1228,85;29623,46
2022;5;23;14;Q2;QQ3;PORTAL;3;24818,67;1211
2022;5;24;10;Q1;QQ1;PORTAL;15;236,53;6446,87
2022;5;24;13;Q1;QQ2;PORTAL;4;89893,5;649
2022;1;30;19;Q2;QQ4;PORTAL;1;86;196063
2022;1;31;12;Q1;QQ2;PORTAL;16;22571,94;38020,94
2022;1;31;15;Q2;QQ3;PORTAL;2;32,5;3548,5
2022;2;1;9;Q1;QQ1;PORTAL;1;361930;96
2022;2;1;12;Q1;QQ2;PORTAL;12;212;8872,83
2022;2;2;14;Q2;QQ3;PORTAL;12;7176,33;10646,33
2022;2;3;10;Q1;QQ1;PORTAL;18;61346,72;6634,61
2022;2;3;13;Q1;QQ2;PORTAL;2;237,5;2354,5
2022;2;4;12;Q1;QQ2;PORTAL;5;33,6;5461,8
2022;2;5;8;Q1;QQ1;PORTAL;1;103;8
2022;2;7;9;Q1;QQ1;PORTAL;14;21235,71;48706,57
2022;2;7;12;Q1;QQ2;PORTAL;10;36271,4;3403,3
2022;2;8;11;Q1;QQ2;PORTAL;32;89440,97;13749,03
2022;2;9;7;Q1;QQ1;PORTAL;1;948;2444
2022;2;9;10;Q1;QQ1;PORTAL;11;53282,18;35369,91
2022;2;10;6;NULL;NULL;PORTAL;4;20,5;23773,5
2022;2;10;9;Q1;QQ1;PORTAL;8;103,38;9900,38
2022;2;11;8;Q1;QQ1;PORTAL;2;172,5;22
2022;2;21;18;Q2;QQ4;PORTAL;10;7719,5;5431,9
2022;2;24;15;Q2;QQ3;PORTAL;3;120063;1970,33
2022;2;25;14;Q2;QQ3;PORTAL;9;158275;2721,11
2022;2;27;18;Q2;QQ4;PORTAL;1;280;11818
2022;3;1;14;Q2;QQ3;PORTAL;3;208;624657,33
2022;3;3;9;Q1;QQ1;PORTAL;9;125,11;1422,22
2022;3;3;12;Q1;QQ2;PORTAL;3;50,33;542
2022;3;4;11;Q1;QQ2;PORTAL;13;438,92;5497,08
2022;3;4;14;Q2;QQ3;PORTAL;6;178,5;1522,5
2022;3;7;11;Q1;QQ2;PORTAL;4;71,75;89456,5
2022;3;8;7;Q1;QQ1;PORTAL;5;38;26977,6
2022;3;8;10;Q1;QQ1;PORTAL;9;30449,56;19773,56
2022;3;10;8;Q1;QQ1;PORTAL;2;203,5;1818,5
2022;3;11;7;Q1;QQ1;PORTAL;2;25,5;4955
2022;3;21;17;Q2;QQ4;PORTAL;5;129,2;5971,6
2022;3;24;14;Q2;QQ3;PORTAL;1;31;171968
2022;3;24;17;Q2;QQ4;PORTAL;5;157,2;2196,6
2022;3;25;13;Q1;QQ2;PORTAL;12;241482,75;5389,67
2022;3;25;16;Q2;QQ3;PORTAL;2;186;305,5
2022;3;28;10;Q1;QQ1;PORTAL;8;170172,63;14466,38
2022;3;28;13;Q1;QQ2;PORTAL;13;78529,46;5310,31
2022;3;29;9;Q1;QQ1;PORTAL;10;11884,4;9131,8
2022;3;29;15;Q2;QQ3;PORTAL;11;17243,82;16318,73
2022;3;30;11;Q1;QQ2;PORTAL;18;82486,56;6444,61
2022;3;30;14;Q2;QQ3;PORTAL;1;16;1316
2022;3;30;17;Q2;QQ4;PORTAL;1;29;192470
2022;3;31;10;Q1;QQ1;PORTAL;14;26849;42767,86
2022;3;31;13;Q1;QQ2;PORTAL;1;300;600
2022;3;31;16;Q2;QQ3;PORTAL;1;59;2506
2022;4;1;7;Q1;QQ1;PORTAL;4;77481,5;53537
2022;4;1;10;Q1;QQ1;PORTAL;13;55041,77;35234
2022;4;1;13;Q1;QQ2;PORTAL;6;80,33;44938,5
2022;4;1;16;Q2;QQ3;PORTAL;5;147,4;5494,6
2022;4;4;10;Q1;QQ1;PORTAL;13;226,54;2702,23
2022;4;4;13;Q1;QQ2;PORTAL;5;18938,6;54132,6
2022;4;5;9;Q1;QQ1;PORTAL;9;329,56;34402,89
2022;4;5;12;Q1;QQ2;PORTAL;14;38278,07;4784,5
2022;4;6;8;Q1;QQ1;PORTAL;4;1110,75;508,75
2022;4;6;11;Q1;QQ2;PORTAL;6;29601,5;26341,67
2022;4;7;7;Q1;QQ1;PORTAL;1;18;251
2022;4;7;10;Q1;QQ1;PORTAL;28;31251,29;44414,96
2022;4;8;6;NULL;NULL;PORTAL;5;47,6;51243
2022;4;25;12;Q1;QQ2;PORTAL;9;84;6414,89
2022;4;26;11;Q1;QQ2;PORTAL;10;49600,4;12592,3
2022;4;26;14;Q2;QQ3;PORTAL;5;283,6;1363,8
2022;4;27;10;Q1;QQ1;PORTAL;5;168743,6;39494,8
2022;4;27;13;Q1;QQ2;PORTAL;7;161,57;55457,57
2022;4;27;16;Q2;QQ3;PORTAL;4;174,5;11179,75
2022;4;28;9;Q1;QQ1;PORTAL;5;214,2;34854,2
2022;4;28;12;Q1;QQ2;PORTAL;6;217,17;36365,33
2022;4;28;15;Q2;QQ3;PORTAL;4;16736;4228,25
2022;4;29;11;Q1;QQ2;PORTAL;8;212,88;10927,63
2022;4;29;14;Q2;QQ3;PORTAL;8;139740,88;106145,75
2022;5;2;14;Q2;QQ3;PORTAL;7;84,43;12670,43
2022;5;3;7;Q1;QQ1;PORTAL;2;26,5;21832,5
2022;5;3;13;Q1;QQ2;PORTAL;4;128752;3571,25
2022;5;4;9;Q1;QQ1;PORTAL;4;234,5;19577,5
2022;5;4;12;Q1;QQ2;PORTAL;5;20897,2;32634,8
2022;5;5;8;Q1;QQ1;PORTAL;2;171,5;302,5
2022;5;5;11;Q1;QQ2;PORTAL;5;228942,4;31577
2022;5;6;10;Q1;QQ1;PORTAL;9;39567,78;1991,33
2022;5;9;7;Q1;QQ1;PORTAL;1;34;1644
2022;5;10;6;NULL;NULL;PORTAL;7;22,29;27766,71
2023;3;27;14;Q2;QQ3;PORTAL;19;36443,32;11058,26
2023;3;27;17;Q2;QQ4;PORTAL;6;153,83;3687
2023;3;28;13;Q1;QQ2;PORTAL;12;354,67;7519,42
2023;3;28;16;Q2;QQ3;PORTAL;2;151;648
2023;3;29;12;Q1;QQ2;PORTAL;13;566,46;266875,08
2023;3;29;15;Q2;QQ3;PORTAL;4;79,25;10920,75
2023;3;30;14;Q2;QQ3;PORTAL;10;317;22724,7
2023;3;31;10;Q1;QQ1;PORTAL;2;300;600
2023;3;31;16;Q2;QQ3;PORTAL;22;273,73;5624,95
2023;4;3;11;Q1;QQ2;PORTAL;3;237891,67;95107
2023;4;4;7;Q1;QQ1;PORTAL;11;193,55;43638
2023;4;4;10;Q1;QQ1;PORTAL;18;278,11;17608,17
2023;4;4;13;Q1;QQ2;PORTAL;9;79960;4749,78
2023;4;4;16;Q2;QQ3;PORTAL;6;300;600
2023;4;5;9;Q1;QQ1;PORTAL;17;84030,24;8299,12
2023;4;5;12;Q1;QQ2;PORTAL;5;228,8;5922
2023;4;5;15;Q2;QQ3;PORTAL;5;73,6;583,2
2023;4;10;7;Q1;QQ1;PORTAL;1;27;1357
2023;4;10;10;Q1;QQ1;PORTAL;6;120,17;707,17
